id,title,classification,verified_by,soc_code,soc_resolved_via,onet_occupation_title,job_zone,oes_employment,onet,careeronestop,bls_ooh,bls_oes,flags,note,primary_industry,source_url,created_at
7e6b1bf5-e3a3-4d30-a817-082ce24ba8f0,Subscription Box Entrepreneur,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-06-22T03:26:31.495159+00:00
7e6f56d9-a6b2-46ea-980a-0afe959d80ee,Lash Extension Artist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-5094.00,onet_url,Skincare Specialists,3,72890,yes,yes,yes,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/39-5094.00,2026-05-24T02:10:49.158645+00:00
7e715b68-b30d-4e0c-865f-ae6e89777eda,Sustainability-Focused Entrepreneur,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,2026-07-26T03:32:28.962417+00:00
7e83367a-74c0-4ac9-ae74-0aea53d3bd62,Mobile Repair Franchise Operator,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""personal-care-and-service-occupations"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/personal-care-and-service/personal-care-and-service-occupations.htm,2026-05-25T02:29:56.292467+00:00
7e84e37c-7c3e-4618-a53c-bbfdd6fa07fe,Financial Risk Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,title_partial,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,SOC resolved only by partial title match — confirm the occupation is right,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/financial-analysts.htm,2026-06-06T02:06:07.369761+00:00
7e8c5c8b-200b-4fc7-9885-1ca612e2495d,Sustainability Accounting Manager,VERIFIED,O*NET+CareerOneStop+BLS OES,13-2011.00,title_exact,Accountants and Auditors,4,1449500,yes,yes,no,yes,,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/accountants-and-auditors.htm,2026-05-08T02:03:22.83983+00:00
7e8ec83c-b88a-4dcd-89a4-999b28be7519,Circus Skills Trainer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,39-3091.00,onet_url,Amusement and Recreation Attendants,,397830,yes,yes,no,yes,"industry: O*NET SOC 39-3091.00 maps to Hospitality & Events, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/39-3091.00,2026-05-22T02:13:18.785494+00:00
7e96ff76-bd51-4fd1-8580-dd99c1d99364,Sommelier,VERIFIED,O*NET+BLS OOH+BLS OES,35-9099.00,onet_url,"Food Preparation and Serving Related Workers, All Other",,84630,yes,no,yes,yes,,,Food & Culinary,https://www.onetonline.org/link/summary/35-9099.00,2026-04-22T02:52:31.660242+00:00
7e9bf8fd-117a-4f8d-8b85-8a521d1279bd,Textile Conservator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,25-4013.00,onet_url,Museum Technicians and Conservators,4,12310,yes,yes,no,yes,"industry: O*NET SOC 25-4013.00 maps to Arts & Performance, row has Environment & Sustainability",,Environment & Sustainability,https://www.onetonline.org/link/summary/25-4013.00,2026-04-22T02:52:30.47108+00:00
7e9e0de1-d895-4016-a83e-818ad0f72cf1,Local Delivery Service Owner,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,2026-05-08T02:04:15.518983+00:00
7e9f535a-7369-4f24-afee-d04d007a34c1,Corporate Learning and Development Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1151.00,onet_url,Training and Development Specialists,4,458300,yes,yes,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/13-1151.00,2026-04-22T02:52:29.646164+00:00
7ea0966f-0543-433c-b662-a59a134e17ea,Tech Incubator Director,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/13-1111.00,2026-05-14T02:08:48.844845+00:00
7eb526b0-6194-4cb2-846b-e3e682502237,Refugee Integration Specialist,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"industry: O*NET SOC 21-1094.00 maps to Healthcare & Medicine, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-06-16T02:47:19.791114+00:00
7ec31f05-00a4-40a8-88c2-99c0758b2b36,Election Official,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,43-4161.00,onet_url,"Human Resources Assistants, Except Payroll and Timekeeping",3,90220,yes,yes,no,yes,"industry: O*NET SOC 43-4161.00 maps to Business & Finance, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/43-4161.00,2026-04-22T02:52:33.86077+00:00
7ec344f9-733f-4571-bc4f-476a7136493c,Youth Mentorship Director,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"industry: O*NET SOC 21-1094.00 maps to Healthcare & Medicine, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-05-03T01:52:25.229174+00:00
7eca9c8a-62db-4224-93f6-f410fc44471a,Speech and Language Pathologist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1127.00,title_exact,Speech-Language Pathologists,5,183390,yes,yes,yes,yes,,,Education & Coaching,https://www.bls.gov/ooh/healthcare-and-technical/speech-language-pathologists.htm,2026-05-23T02:00:48.517314+00:00
7edb8048-34f5-4391-bf03-2d9b6fe47b7f,Niche Software Reseller,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,41-4011.00,onet_url,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",4,284800,yes,yes,no,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.onetonline.org/link/summary/41-4011.00,2026-08-01T03:30:04.781231+00:00
7ef14e5f-7979-4317-a4b2-6754bdf9ba93,AI Training Data Startup Founder,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/entrepreneurs.htm,2026-07-16T03:14:55.20977+00:00
7efaf3d2-194e-4617-ae64-11e92b96bbb6,Adaptive Equipment Startup Founder,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,2026-05-25T02:29:52.733635+00:00
7f1dd201-d475-4a76-ab19-340c4884e61a,Luxury Goods Merchandiser,VERIFIED,O*NET+CareerOneStop+BLS OES,27-1026.00,onet_url,Merchandise Displayers and Window Trimmers,3,165220,yes,yes,no,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1026.00,2026-07-18T02:54:43.700384+00:00
7f3384e0-9acf-4148-8226-b0222a36e522,Exhibit Designer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,"industry: O*NET SOC 27-1027.00 maps to Design & Creative, row has Science & Research",,Science & Research,https://www.onetonline.org/link/summary/27-1027.00,2026-04-22T02:52:30.264317+00:00
7f3dde34-0e4d-414b-a104-40dd66cf5ef4,Biotechnology Laboratory Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-1042.00,onet_url,"Medical Scientists, Except Epidemiologists",5,172340,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/19-1042.00,2026-05-23T02:01:50.076004+00:00
7f4343f9-40d5-4b7a-9337-8c94e2aebb06,Virtual Events Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1121.00,onet_url,"Meeting, Convention, and Event Planners",4,142860,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Hospitality & Events,https://www.onetonline.org/link/summary/13-1121.00,2026-06-03T02:46:03.820515+00:00
7f4551bd-51e9-452f-a1a3-d99971d0da28,Fashion Stylist (Personal),VERIFIED BUT FLAGGED,O*NET+BLS OOH+BLS OES,39-9099.00,onet_url,"Personal Care and Service Workers, All Other",,60420,yes,no,yes,yes,"industry: O*NET SOC 39-9099.00 maps to Hospitality & Events, row has Fashion & Beauty",,Fashion & Beauty,https://www.onetonline.org/link/summary/39-9099.00,2026-05-07T01:57:41.085862+00:00
7f5965ea-fe07-48ee-bb74-2cbe41fbab03,Investigative Journalist (Data),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,onet_url,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3023.00,2026-08-01T03:29:17.339809+00:00
7f59c6e7-8043-4094-891d-5d2490230b45,Pension Fund Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2052.00,title_exact,Personal Financial Advisors,4,266800,yes,yes,yes,yes,,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/personal-financial-advisors.htm,2026-04-22T02:52:30.655222+00:00
7f5a234f-7c85-4a26-a387-ebb8cdcf51a5,Government Grant Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""grant-writers-and-officers"" matches no O*NET occupation title",Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/grant-writers-and-officers.htm,2026-07-14T02:55:25.408845+00:00
7f640fec-d64b-4276-85ca-f7a88654799e,Homeschool Curriculum Developer,VERIFIED,O*NET+CareerOneStop+BLS OES,25-1081.00,onet_url,"Education Teachers, Postsecondary",5,60830,yes,yes,no,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-1081.00,2026-04-22T02:52:32.086589+00:00
7f6cbd53-0f53-44f2-a8dd-0e0a4355102b,Vintage Fashion Reseller,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,"industry: O*NET SOC 27-2022.00 maps to Sports & Fitness, row has Fashion & Beauty; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Fashion & Beauty,https://www.onetonline.org/link/summary/27-2022.00,2026-07-17T03:17:41.770167+00:00
7f710a4c-ee6b-4769-9e1a-41dbc406d51c,Fragrance Blender,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 51-9020.00 is not in the O*NET taxonomy, and neither is its base",Marketing & Communications,https://www.onetonline.org/link/summary/51-9020.00,2026-04-22T02:52:32.496342+00:00
7f728ce0-e860-4cd3-862b-58a151cd9a41,Physical Medicine and Rehabilitation Specialist,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,2026-05-07T01:56:38.924529+00:00
7f772868-af22-4b13-bfbc-c025d492058b,Inspector General (Government),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1041.00,title_exact,Compliance Officers,4,417070,yes,yes,yes,yes,,,Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/compliance-officers.htm,2026-04-22T02:52:29.206458+00:00
7f7a5aa8-60fe-48ea-9062-1e80dce5292f,Veterans Reintegration Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-05-12T02:01:43.152378+00:00
7f7e5aeb-133a-498a-8eb7-4a6dd7498df6,News Copyeditor,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,title_exact,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/news-analysts-reporters-and-journalists.htm,2026-08-06T03:14:14.575404+00:00
7f7f56b6-1feb-4062-8006-a5c5f272eaf8,Park Ranger,VERIFIED,O*NET+CareerOneStop+BLS OES,45-4011.00,title_exact,Forest and Conservation Workers,,6050,yes,yes,no,yes,,,Environment & Sustainability,https://www.bls.gov/ooh/protective-service/forest-and-conservation-workers.htm,2026-05-01T02:00:07.183613+00:00
7f85e282-396c-4d34-91bd-3b958e49881f,Beauty Counter Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,41-1011.00,title_partial,First-Line Supervisors of Retail Sales Workers,,1121800,yes,yes,yes,yes,"industry: O*NET SOC 41-1011.00 maps to Business & Finance, row has Fashion & Beauty; SOC resolved only by partial title match — confirm the occupation is right",,Fashion & Beauty,https://www.bls.gov/ooh/sales/retail-supervisors.htm,2026-04-22T02:52:34.05043+00:00
7f8e819b-e3ee-42c7-9a5f-20bf190184d4,Agritech Entrepreneur,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-06-06T02:06:23.831493+00:00
7fa0cf9d-c2b7-4bec-bac3-dc741f335b24,EdTech Founder,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-04-22T02:52:33.295118+00:00
7fa4af77-1998-43da-bfc2-4f6a58c23b0c,Freelance Project Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1082.00,onet_url,Project Management Specialists,4,1066670,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/13-1082.00,2026-07-26T03:31:42.467652+00:00
7faaee83-9d94-4691-97e4-f17a67a5108b,Actuarial Scientist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-2011.00,onet_url,Actuaries,4,26670,yes,yes,yes,yes,,,Business & Finance,https://www.onetonline.org/link/summary/15-2011.00,2026-05-13T02:06:15.497555+00:00
7fb19bac-39fe-469a-be78-73f7a4f47d20,Healthcare Consultant,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/13-1111.00,2026-06-22T02:45:11.119821+00:00
7fb19e86-72b3-4e2a-8b27-4c7f062c620e,Refugee Resettlement Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,21-1093.00,onet_url,Social and Human Service Assistants,4,437860,yes,yes,yes,yes,"industry: O*NET SOC 21-1093.00 maps to Social Impact & Nonprofit, row has Gaming & Esports",,Gaming & Esports,https://www.onetonline.org/link/summary/21-1093.00,2026-04-22T02:52:33.477982+00:00
7fb52993-e00a-47f2-86d8-036e0c0c13b2,Life Skills Coach (Vocational),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Education & Coaching,https://www.onetonline.org/link/summary/21-1094.00,2026-06-14T02:37:42.926115+00:00
7fb90c18-0f0c-4326-8e16-e13548156b89,Accessory Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1022.00,onet_url,Fashion Designers,3,21450,yes,yes,yes,yes,,,Supply Chain & Operations,https://www.onetonline.org/link/summary/27-1022.00,2026-04-22T02:52:29.206458+00:00
7fb97008-a984-4ac0-a0ac-5b1bfdc3f132,Nutritionist (Registered Dietitian),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1031.00,title_exact,Dietitians and Nutritionists,5,77570,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/dietitians-and-nutritionists.htm,2026-05-18T02:13:14.378076+00:00
7fcb5a9b-4c60-4645-8032-ac54c5948faa,University Professor (Adjunct),VERIFIED,O*NET+BLS OOH+BLS OES,25-1199.00,title_exact,"Postsecondary Teachers, All Other",,149840,yes,no,yes,yes,,,Education & Coaching,https://www.bls.gov/ooh/education-and-training/postsecondary-teachers.htm,2026-08-09T02:06:31.776918+00:00
7fcfba4e-86e9-48cb-8788-a851793a9c42,Nonprofit Legal Counsel,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,23-1011.00,onet_url,Lawyers,5,754500,yes,yes,yes,yes,,,Law & Government,https://www.onetonline.org/link/summary/23-1011.00,2026-05-01T02:01:41.972859+00:00
7fdd0e73-9311-4596-b770-0071cdd3dd4f,Solutions Architect,VERIFIED,O*NET+CareerOneStop+BLS OES,15-1299.01,onet_url,Web Administrators,4,435370,yes,yes,no,yes,,,Tech & Engineering,https://www.onetonline.org/link/summary/15-1299.01,2026-04-22T02:52:29.206458+00:00
7fdda4b0-a188-43ed-b839-673b4ec71172,Yoga Teacher,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9031.00,onet_url,Exercise Trainers and Group Fitness Instructors,3,322930,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-9031.00,2026-05-01T02:00:48.022192+00:00
7fe4f34c-1857-49c7-8d37-432587f03ef4,Event Manager (Wedding),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1121.00,onet_url,"Meeting, Convention, and Event Planners",4,142860,yes,yes,yes,yes,,,Hospitality & Events,https://www.onetonline.org/link/summary/13-1121.00,2026-06-21T02:41:54.986474+00:00
7fe645a6-491d-4657-b190-bd00b3e6a36c,Inclusive Design Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,27-1023.00,onet_url,Floral Designers,,40590,yes,yes,no,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1023.00,2026-08-02T03:30:37.599386+00:00
7ff09950-1b6a-4a9d-b3d5-4982549df1da,Adaptive Physical Education Teacher,VERIFIED,O*NET+BLS OOH+BLS OES,25-2059.00,title_exact,"Special Education Teachers, All Other",,33930,yes,no,yes,yes,,,Education & Coaching,https://www.bls.gov/ooh/education-and-training/special-education-teachers.htm,2026-04-22T03:25:39.632515+00:00
7ff238ad-cbc5-44f2-95e1-1ad90fc21514,Social Worker (Elderly Services),VERIFIED,O*NET+BLS OOH+BLS OES,21-1029.00,onet_url,"Social Workers, All Other",,62930,yes,no,yes,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1029.00,2026-07-16T03:15:39.104619+00:00
801aba7b-b709-4c83-b2de-e28a3c0d747b,Membership Community Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-2011.00,onet_url,Advertising and Promotions Managers,4,21470,yes,yes,yes,yes,"industry: O*NET SOC 11-2011.00 maps to Marketing & Communications, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/11-2011.00,2026-06-10T02:15:04.590494+00:00
801bf3f8-3ed8-4727-a31e-0d3baa9535d2,Boundary Waters Guide,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 39-6031.00 is not in the O*NET taxonomy, and neither is its base",Hospitality & Events,https://www.onetonline.org/link/summary/39-6031.00,2026-08-07T02:56:17.385462+00:00
80250fa3-9307-4e80-8a25-000fdcdd0c24,Agency Service Provider Entrepreneur,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-1021.00,title_exact,General and Operations Managers,4,3503020,yes,yes,no,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.bls.gov/ooh/management/general-and-operations-managers.htm,2026-06-23T04:03:11.12849+00:00
8027cb86-5642-46ef-8e18-8e59eda07e44,Substitute Teacher Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,43-9061.00,title_partial,"Office Clerks, General",,2464940,yes,yes,no,yes,SOC resolved only by partial title match — confirm the occupation is right,,Education & Coaching,https://www.bls.gov/ooh/office-and-administrative-support/general-office-clerks.htm,2026-07-28T02:56:22.201949+00:00
8031f21e-1689-449c-8eb2-250f5c18d05a,Wine Sommelier,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,35-3011.00,onet_base,Bartenders,,756390,yes,yes,no,yes,"industry: O*NET SOC 35-3011.00 maps to Food & Culinary, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/35-3011.01,2026-05-04T01:52:51.828812+00:00
803cd14b-67d7-4d80-94b7-040b35b25a27,Biomedical Software Engineer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1252.00,onet_url,Software Developers,4,1687890,yes,yes,yes,yes,,,Tech & Engineering,https://www.onetonline.org/link/summary/15-1252.00,2026-07-22T03:20:09.153966+00:00
80498cf7-5443-4ad7-9ffb-2acbb06cdd42,Investigative Journalist (Freelance),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,onet_url,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3023.00,2026-07-18T02:54:57.758144+00:00
