id,title,primary_industry,source_url,note,candidate_soc,candidate_onet_title,candidate_tier,candidate_coverage,created_at
907fee2c-6f3f-43f3-8544-41ea531af732,Conservation Area Manager,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-27T08:00:54.883152+00:00
911b2327-d46f-4569-8574-6436cd7f782d,Science Policy Advisor,Science & Research,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",11-9121.00,Natural Sciences Managers,weak,0.33,2026-05-16T01:59:48.782743+00:00
918c84bf-487e-483e-b844-8153db1a9233,Physics Teacher/Researcher,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1054.00,"Physics Teachers, Postsecondary",strong,0.67,2026-04-22T02:52:32.680575+00:00
92540507-6c27-4411-b807-a9b2d6830d06,Social Media Commerce Entrepreneur,Supply Chain & Operations,https://www.bls.gov/ooh/management/entrepreneurship.htm,"bls.gov OOH slug ""entrepreneurship"" matches no O*NET occupation title",11-9151.00,Social and Community Service Managers,weak,0.25,2026-04-22T02:52:32.496342+00:00
928466fe-3214-4a18-8874-452d527025ca,Court Administrator,Law & Government,https://www.bls.gov/ooh/office-and-administrative-support/court-clerks-and-bailiffs.htm,"bls.gov OOH slug ""court-clerks-and-bailiffs"" matches no O*NET occupation title",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",strong,0.50,2026-04-22T02:52:33.087307+00:00
929296be-931f-4aab-aced-3d5de70cfc03,Competitive Debate Coach,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",,,none,,2026-05-12T02:00:55.811345+00:00
929c4575-4558-43c5-bf92-2e482123dc97,Investigative Journalist,Science & Research,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",27-3023.00,"News Analysts, Reporters, and Journalists",strong,0.50,2026-04-22T02:52:31.20659+00:00
92b71faf-8ff0-46e2-967d-43c888f1b10a,Museum Visitor Experience Manager,Hospitality & Events,https://www.onetonline.org/link/summary/39-7010.00,"cited SOC 39-7010.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.25,2026-06-15T02:44:25.246848+00:00
931ec5dc-ee9c-4c4b-b950-cd81de15cbed,Pop-Up Retail Owner,Entrepreneurship,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",strong,0.50,2026-07-19T03:25:55.719621+00:00
93277bd3-f992-4d17-b3ff-4d0214b8305c,Industrial Model Builder,Design & Creative,https://www.onetonline.org/link/summary/51-7061.00,"cited SOC 51-7061.00 is not in the O*NET taxonomy, and neither is its base",11-3051.00,Industrial Production Managers,weak,0.33,2026-07-16T03:14:03.581814+00:00
9476bb49-7394-4f34-a6ce-87ad2f22cefd,Pharmaceutical Sales Representative,Science & Research,https://www.bls.gov/ooh/sales/pharmaceutical-sales-representatives.htm,"bls.gov OOH slug ""pharmaceutical-sales-representatives"" matches no O*NET occupation title",41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",strong,0.67,2026-04-22T02:52:29.646164+00:00
9489852c-6e64-41b5-940d-15aa19dee894,Physics Teacher Researcher,Science & Research,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1054.00,"Physics Teachers, Postsecondary",strong,0.67,2026-07-27T03:40:21.234904+00:00
95518b62-e936-4979-bfb3-b5abec31e68a,Pathologist,Healthcare & Medicine,https://www.bls.gov/ooh/life-physical-and-social-science/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1127.00,Speech-Language Pathologists,full,1.00,2026-04-22T02:52:33.675655+00:00
95662a4f-f710-4ea6-b604-7576e15a4038,Eco-Tourism Business Owner,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.33,2026-07-25T03:17:51.101857+00:00
9578ce46-374e-4aeb-945e-f8350f81dc5e,Sustainable Packaging Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",51-9111.00,Packaging and Filling Machine Operators and Tenders,weak,0.25,2026-05-03T01:53:02.014157+00:00
95a08cbc-f7d3-4b65-9b83-afa16657b787,Elementary School Teacher (Science),Education & Coaching,https://www.bls.gov/ooh/education-and-training/kindergarten-and-elementary-school-teachers.htm,"bls.gov OOH slug ""kindergarten-and-elementary-school-teachers"" matches no O*NET occupation title",25-2021.00,"Elementary School Teachers, Except Special Education",full,1.00,2026-05-01T01:59:53.447374+00:00
95e0633e-3bc1-40ea-bdfc-3a4a304dbd4e,Hospital Epidemiologist,Hospitality & Events,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",19-1041.00,Epidemiologists,strong,0.50,2026-04-22T02:52:32.905098+00:00
95e51c7f-2c8a-4a10-bbd8-465896bd97e9,Naturopathic Doctor,Healthcare & Medicine,https://www.onetonline.org/link/summary/29-1069.00,"cited SOC 29-1069.00 is not in the O*NET taxonomy, and neither is its base",29-1299.01,Naturopathic Physicians,strong,0.50,2026-04-28T07:59:50.49578+00:00
960ced69-816b-480a-a7f5-cd91a06a27e4,Museum Conservation Scientist,Arts & Performance,https://www.onetonline.org/link/summary/19-4091.02,"cited SOC 19-4091.02 is not in the O*NET taxonomy, and neither is its base",19-1031.00,Conservation Scientists,strong,0.67,2026-06-07T02:35:13.245323+00:00
96af6168-f530-4908-bc66-767dd82483c5,Rehabilitation Specialist,Sports & Fitness,https://www.bls.gov/ooh/healthcare-and-technical/athletic-trainers-and-orthotic-and-prosthetic-technicians.htm,"bls.gov OOH slug ""athletic-trainers-and-orthotic-and-prosthetic-technicians"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,strong,0.50,2026-07-17T03:17:24.845272+00:00
97469f9f-8d68-4d9b-b2f1-0a8976e8a38e,Vertical SaaS Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurship.html,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/management/entrepreneurship.html,,,none,,2026-05-21T02:13:14.17494+00:00
9761b636-41ea-4ae8-97d3-087a6931eeb0,Law Clerk (Judge),Law & Government,https://www.onetonline.org/link/summary/23-2092.00,"cited SOC 23-2092.00 is not in the O*NET taxonomy, and neither is its base",23-1012.00,Judicial Law Clerks,full,1.00,2026-05-24T02:10:55.582934+00:00
983ea7c3-4560-4cb0-8330-7dc3a67d0063,Video Editor (Content Creator),Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,full,1.00,2026-08-04T03:14:28.619384+00:00
985ffb0e-e617-49c4-b350-c9002f025369,Municipal Bond Trader,Education & Coaching,https://www.bls.gov/ooh/business-and-financial-operations/securities-commodity-and-financial-services-sales-agents.htm,"bls.gov OOH slug ""securities-commodity-and-financial-services-sales-agents"" matches no O*NET occupation title",43-4031.00,"Court, Municipal, and License Clerks",weak,0.33,2026-04-22T02:52:32.496342+00:00
986883c7-31b0-4a07-a10e-7775f261f6ba,Music Therapy Coordinator,Arts & Performance,https://www.onetonline.org/link/summary/29-1192.00,"cited SOC 29-1192.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-06-12T02:33:32.049619+00:00
99151232-8763-4a7e-9e83-1cb4d1fbb302,Allergy and Immunology Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.33,2026-05-14T02:11:18.452392+00:00
9969fd3f-26b9-4810-b532-5fc050c7ef4f,Sports Medicine Doctor,Sports & Fitness,https://www.bls.gov/ooh/healthcare-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.06,Sports Medicine Physicians,strong,0.67,2026-04-22T02:52:31.660242+00:00
9975d9a4-5c72-4f8a-ac14-f325e4ad63da,Hotel Concierge Manager,Hospitality & Events,https://www.bls.gov/ooh/personal-care-and-service/hotel-receptionists-and-concierges.htm,"bls.gov OOH slug ""hotel-receptionists-and-concierges"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-05-30T02:03:52.357242+00:00
99c58209-cc00-4940-a62b-ac89ff737a1b,Systems Architect,Tech & Engineering,https://www.onetonline.org/link/summary/15-1199.09,"cited SOC 15-1199.09 is not in the O*NET taxonomy, and neither is its base",15-1299.08,Computer Systems Engineers/Architects,full,1.00,2026-04-22T02:52:30.082186+00:00
99cd0e08-c663-4d5b-9b9c-4d15e288877f,Adventure Travel Coordinator,Hospitality & Events,https://www.onetonline.org/link/summary/39-7010.00,"cited SOC 39-7010.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-06-23T04:04:37.622645+00:00
99f905a3-089d-43da-adaa-52b7958b63cc,Contracts Manager (Government),Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/contract-managers.htm,"bls.gov OOH slug ""contract-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,strong,0.50,2026-08-11T02:06:18.021061+00:00
9b26d9d5-39da-48d8-9c99-881bc23a492c,Physical Medicine & Rehabilitation Physician,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.04,Physical Medicine and Rehabilitation Physicians,full,1.00,2026-04-22T02:52:32.680575+00:00
9ba3b718-5d36-4f56-80cb-4a9384e38ac0,Gymnastic Coach,Sports & Fitness,https://www.onetonline.org/link/summary/39-9033.00,"cited SOC 39-9033.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-08-02T03:30:03.866854+00:00
9c96cb69-45b4-4123-a603-2449dbc790f4,Climate Scientist,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-social-science/atmospheric-scientists-and-geoscientists.htm,"bls.gov OOH slug ""atmospheric-scientists-and-geoscientists"" matches no O*NET occupation title",15-1221.00,Computer and Information Research Scientists,strong,0.50,2026-04-22T02:52:33.477982+00:00
9cd44ccd-72c1-4211-8741-605a9c088dc1,Medical Laboratory Scientist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-occupations/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",19-1042.00,"Medical Scientists, Except Epidemiologists",strong,0.67,2026-04-22T02:52:34.465719+00:00
9d027c70-989a-4a76-9254-cf30e5bb8d0c,Micro-Influencer Brand Builder,Entrepreneurship,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",51-9197.00,Tire Builders,weak,0.25,2026-04-26T06:30:32.096841+00:00
9e30a568-7b8e-44d0-982d-27a0cc387fb6,Artisan Craft Marketplace Founder,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",27-1012.00,Craft Artists,weak,0.25,2026-04-29T02:00:19.911526+00:00
9e9e2dcc-a3ed-42e5-97eb-460618afd1d4,ESL (English as Second Language) Teacher,Environment & Sustainability,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1011.00,"Business Teachers, Postsecondary",full,1.00,2026-04-22T02:52:32.905098+00:00
9f1ff324-cd8f-4bc1-8fc2-3cc1a845b0c4,Climate Science Data Analyst,Science & Research,https://www.bls.gov/ooh/life-physical-social-science/atmospheric-scientists-including-meteorologists.htm,"bls.gov OOH slug ""atmospheric-scientists-including-meteorologists"" matches no O*NET occupation title",19-2041.01,Climate Change Policy Analysts,strong,0.50,2026-06-12T02:35:01.868648+00:00
9f2e47e3-9079-434b-8fa6-92dd89f7f53a,Clinical Geneticist,Healthcare & Medicine,https://www.onetonline.org/link/summary/29-1061.00,"cited SOC 29-1061.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,strong,0.50,2026-04-22T02:52:32.496342+00:00
9f963181-de1f-4545-9c22-1095ce41d88e,Quality Assurance Technician,Science & Research,https://www.bls.gov/ooh/production/quality-assurance-inspectors.htm,"bls.gov OOH slug ""quality-assurance-inspectors"" matches no O*NET occupation title",15-1253.00,Software Quality Assurance Analysts and Testers,strong,0.67,2026-05-16T01:59:45.571621+00:00
9ff5c444-9590-434d-9461-60aaa4a94c13,Digital Journalist,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",15-1255.00,Web and Digital Interface Designers,strong,0.50,2026-06-03T02:46:14.244568+00:00
a037238c-506e-42c0-b47a-62ae0e99f217,UGC (User-Generated Content) Producer,Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",27-2012.00,Producers and Directors,full,1.00,2026-07-20T03:40:18.509953+00:00
a04ba668-0401-4b2f-8327-3a0e907f31b0,Lab Technician (Healthcare),Science & Research,https://www.bls.gov/ooh/healthcare-support/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",15-1299.02,Geographic Information Systems Technologists and Technicians,full,1.00,2026-05-16T01:59:42.621275+00:00
a0910380-1bdd-430d-ba55-1ef89b91c85c,Food Truck Owner (Specialty Cuisine),Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",11-9051.00,Food Service Managers,weak,0.33,2026-05-06T01:51:50.314115+00:00
a0b1d9ff-d3f0-426e-a70e-70041c2bc374,Sports Medicine Physician,Gaming & Esports,https://www.bls.gov/ooh/healthcare-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.06,Sports Medicine Physicians,full,1.00,2026-04-22T02:52:33.477982+00:00
a0c7c78e-a10f-4afa-bb18-b0173dc2ed78,Architectural Technologist,Architecture & Urban Planning,https://www.bls.gov/ooh/architecture-and-engineering/architectural-technologists.htm,"bls.gov OOH slug ""architectural-technologists"" matches no O*NET occupation title",11-9041.00,Architectural and Engineering Managers,strong,0.50,2026-04-22T02:52:30.082186+00:00
a0d6da9c-488a-49a7-aa2a-28491c8441ab,Boutique Hotel Manager,Hospitality & Events,https://www.bls.gov/ooh/management/hotel-motel-and-resort-managers.htm,"bls.gov OOH slug ""hotel-motel-and-resort-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-22T02:52:31.660242+00:00
a0e37da1-9248-4678-980a-2049d8a11081,Tech Product Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,weak,0.25,2026-08-05T02:55:20.298087+00:00
a0e724e9-35aa-4308-87af-d2a1e7d81f66,Health Information Manager,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/medical-records-and-health-information-technicians.htm,"bls.gov OOH slug ""medical-records-and-health-information-technicians"" matches no O*NET occupation title",11-3021.00,Computer and Information Systems Managers,strong,0.67,2026-04-22T02:52:29.646164+00:00
a1c6f612-77c6-41fb-ac56-1dd8a030c08e,Soil Restoration Specialist,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.01,"cited SOC 19-4091.01 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.33,2026-06-01T02:39:20.083424+00:00
a1e4fa31-9bed-4b41-9154-1e90be722f2b,Acupuncturist,Healthcare & Medicine,https://www.onetonline.org/link/summary/29-1199.03,"cited SOC 29-1199.03 is not in the O*NET taxonomy, and neither is its base",29-1291.00,Acupuncturists,full,1.00,2026-07-15T02:53:38.871097+00:00
