id,name,old_source_url,new_source_url,soc_code,occupation,confidence
a2674345-7339-46b8-a901-8e7b42663fda,Social Impact Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
a268014f-f838-487b-903b-f295d6e3a203,Entomologist (Insect Scientist),https://www.bls.gov/ooh/life-physical-and-social-science/zoologists-and-wildlife-biologists.htm,https://www.onetonline.org/link/summary/19-1023.00,19-1023.00,Zoologists and Wildlife Biologists,auto
a283d0de-5492-47d6-a1db-a9b80ba9c84f,Salon Business Owner,https://www.bls.gov/ooh/personal-care-and-service/barbers-hairdressers-and-cosmetologists.htm,https://www.onetonline.org/link/summary/39-5011.00,39-5011.00,Barbers,auto
a2c5c77a-227b-4d16-97b7-0f2045ba35cb,Debate Coach (Competitive Forensics),https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
a2f0224b-7943-4727-a584-d7eba4e1199f,High School English Teacher,https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
a3065879-387d-4cf0-b3b6-0c6eaa879cc8,Strength and Conditioning Coach,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
a32b835e-539b-41c6-98bb-707573772cb4,Social Media Manager (Newsroom),https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
a32ef9a7-e4aa-4d85-8109-996414c3e614,Biotechnology Research Technician,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
a3696b74-dd59-4315-8cda-8e963602181a,Occupational Health and Safety Specialist,https://www.bls.gov/ooh/healthcare/occupational-health-and-safety-specialists.htm,https://www.onetonline.org/link/summary/19-5011.00,19-5011.00,Occupational Health and Safety Specialists,auto
a396fae1-7f0b-49fa-a5cc-c24a25dfb6f8,Police Officer,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
a39b6aa4-d286-4bd7-aa51-9aaaf9daa931,Montessori School Director,https://www.bls.gov/ooh/education-training-and-library/kindergarten-and-elementary-school-teachers.htm,https://www.onetonline.org/link/summary/25-2021.00,25-2021.00,"Elementary School Teachers, Except Special Education",hand-verified
a406679d-1b3b-4bc4-9f42-afca0ca68ca6,School Counselor,https://www.bls.gov/ooh/community-and-social-service/school-and-career-counselors.htm,https://www.onetonline.org/link/summary/21-1019.00,21-1019.00,"Counselors, All Other",auto
a4076024-3edf-4253-9109-51b6aa7d0cdb,SaaS Business Consultant,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
a423ba7c-665f-42eb-878a-1b358f7a45cd,Homeland Security Official,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
a471a4b5-a097-43ed-a933-b032e6365a04,Sports Law Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
a49a31a7-16be-42b9-aace-44df6e3c183f,Artificial Intelligence Engineer,https://www.bls.gov/ooh/computer-and-information-technology/computer-programmers.htm,https://www.onetonline.org/link/summary/15-1251.00,15-1251.00,Computer Programmers,auto
a4a5f8e2-b18f-483e-94aa-ed0b3ee3ac5e,Fundraising Manager,https://www.bls.gov/ooh/management/administrative-services-managers.htm,https://www.onetonline.org/link/summary/11-3012.00,11-3012.00,Administrative Services Managers,auto
a4c0c1f5-3fbf-4008-b568-2006cf9722c5,Franchise Attorney Startup Specialist,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
a4d915ce-a598-4016-b3c2-0335cc331ba7,Consulting Firm Owner,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
a4db2cb3-53e5-438a-a98f-5b11e94678ac,Financial Planner (Fee-Only),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
a5033969-7db4-4475-8926-2e78b1dc7d59,Fashion Buyer,https://www.bls.gov/ooh/business-and-financial/buyers-and-purchasing-agents.htm,https://www.onetonline.org/link/summary/13-1021.00,13-1021.00,"Buyers and Purchasing Agents, Farm Products",auto
a5ecac3d-da25-4497-9504-bfad758907af,Paralegal Specialist,https://www.bls.gov/ooh/legal/paralegals-and-legal-assistants.htm,https://www.onetonline.org/link/summary/23-2011.00,23-2011.00,Paralegals and Legal Assistants,auto
a5ff5926-543d-4f0e-949b-07c3fc42797d,Environmental Compliance Officer,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
a6ae196b-cad0-4d18-836c-a6fab9f19a3e,Environmental Remediation Entrepreneur,https://www.bls.gov/ooh/architecture-and-engineering/environmental-engineers.htm,https://www.onetonline.org/link/summary/17-2081.00,17-2081.00,Environmental Engineers,auto
a6b85c22-0551-4ce1-9762-4b64fe821c1b,Social Justice Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
a6cac919-81f6-4976-b07e-6e77409ee71e,Mediation and Arbitration Specialist,https://www.bls.gov/ooh/legal/arbitrators-mediators-and-conciliators.htm,https://www.onetonline.org/link/summary/23-1022.00,23-1022.00,"Arbitrators, Mediators, and Conciliators",auto
a73a8ba4-5374-4c66-a475-81b0585c52c4,Government Data Analyst,https://www.bls.gov/ooh/math/statisticians.htm,https://www.onetonline.org/link/summary/15-2041.00,15-2041.00,Statisticians,auto
a7974165-97a1-421b-9d83-690757a20daa,Ocean Engineer,https://www.bls.gov/ooh/architecture-and-engineering/civil-engineers.htm,https://www.onetonline.org/link/summary/17-2051.00,17-2051.00,Civil Engineers,auto
a8037472-24c4-48b3-aefa-eb4ac4299140,Municipal Planning Director,https://www.bls.gov/ooh/management/construction-managers.htm,https://www.onetonline.org/link/summary/11-9021.00,11-9021.00,Construction Managers,auto
a832e33c-ad56-47ab-8b3b-d30023a8546a,User Interface Designer,https://www.bls.gov/ooh/arts-and-design/graphic-designers.htm,https://www.onetonline.org/link/summary/27-1024.00,27-1024.00,Graphic Designers,auto
a884e63f-dc43-43dd-8bd7-c04f103d2b0b,Chemical Engineer,https://www.bls.gov/ooh/architecture-and-engineering/chemical-engineers.htm,https://www.onetonline.org/link/summary/17-2041.00,17-2041.00,Chemical Engineers,auto
a89394ca-5902-4cba-a45f-c6d31ed42dc3,Constitutional Law Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
a89843e1-d0cf-4e51-9b92-06d7914a722c,Newsletter Editor (Substack Model),https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
a9bf8809-fa97-4cd7-944c-e5f2104863c5,Physics Lab Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
aab5f0f5-3078-4b89-a7fd-48cd74050968,Statistician (Data Science),https://www.bls.gov/ooh/math/statisticians.htm,https://www.onetonline.org/link/summary/15-2041.00,15-2041.00,Statisticians,auto
aac1511a-c76d-498e-aa36-8afacdb1340e,Audiologist,https://www.bls.gov/ooh/healthcare/audiologists.htm,https://www.onetonline.org/link/summary/29-1181.00,29-1181.00,Audiologists,auto
aae8a4fa-b140-49ce-aeaa-0a4ffe7bc08c,Municipal Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
aae9d029-88b3-446c-b842-37a3821d6000,Social Media Manager (Political),https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
abe97caa-2aff-4b61-a193-f71e4927246c,Ghost Kitchen Operator,https://www.bls.gov/ooh/management/food-service-managers.htm,https://www.onetonline.org/link/summary/11-9051.00,11-9051.00,Food Service Managers,auto
ac3d259d-3444-41e7-9bde-2e14c7e684c1,Gallery Owner,https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
ac8f3253-764f-48d5-9e7a-e5d278b8c6f9,Federal Agent (FBI/ATF),https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
acc67dce-f5de-42cd-84c5-ab2d1fa9d5db,Fashion Blogger,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
acc8f8d7-a86e-43b7-a797-430f6f82ce63,IT Infrastructure Manager,https://www.bls.gov/ooh/computer-and-information-technology/network-and-computer-systems-administrators.htm,https://www.onetonline.org/link/summary/15-1244.00,15-1244.00,Network and Computer Systems Administrators,auto
accb6213-4d61-4b20-99c1-ac234b21016d,Municipal Bonds Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
acd53164-80d6-42f1-8878-2846dc758da2,International Trade Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
ace4367d-3852-4bb1-8054-441eb4b85955,Software Engineer (AI/ML),https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
ace4ae61-60cf-46b2-8cd3-ed0e4d3660f0,Hairstylist Educator,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
ae3fefd4-9889-4632-b0dc-09733ddd81e9,Real Estate Transaction Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
ae69907f-534f-4714-9287-40c0efec8d7f,Park Ranger (Law Enforcement),https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
ae77b31c-871d-4254-9d1f-3f24833ae322,Network Security Administrator,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
ae9baf0f-8c99-4b4b-a249-4ca2b1bd146e,Data Scientist (Physics Research),https://www.bls.gov/ooh/math/mathematicians-and-statisticians.htm,https://www.onetonline.org/link/summary/15-2021.00,15-2021.00,Mathematicians,auto
af0701a8-4f6f-4b5f-ae39-cff489b4ed70,Chemist (Pharmaceuticals),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
af122fb3-36a7-44b2-b6dd-ef888851d97e,Forensic Science Technician,https://www.bls.gov/ooh/life-physical-and-social-science/forensic-science-technicians.htm,https://www.onetonline.org/link/summary/19-4092.00,19-4092.00,Forensic Science Technicians,auto
af4ed3da-2dd0-4c4d-99af-2d8d82a88e00,Neuroscience Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
af530cbe-59e3-4506-b91d-37f0e94922d2,Constitutional Law Professor,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
af612217-c050-4cef-9c62-60864b809db5,Municipal Court Judge,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,https://www.onetonline.org/link/summary/23-1021.00,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",auto
af83a428-fb96-4822-8cf6-bf6f40523683,Financial Advisor (Wealth Management),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
afe345fd-fd54-4fae-9364-47f229e53a8c,Food and Beverage Critic,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
b003a683-3ee5-47cf-b1bf-f6d2779bb1d7,Commercial Real Estate Broker,https://www.bls.gov/ooh/sales/real-estate-brokers-and-sales-agents.htm,https://www.onetonline.org/link/summary/41-9021.00,41-9021.00,Real Estate Brokers,auto
b00fcb03-37fe-49bb-a9ff-0267e0d9a20d,Makeup Educator,https://www.bls.gov/ooh/personal-care-and-service/skincare-specialists.htm,https://www.onetonline.org/link/summary/39-5094.00,39-5094.00,Skincare Specialists,auto
b03f60af-c4fe-45ba-aa55-85334ba0ff88,Research Analyst (Environmental Science),https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
b04b2d40-b35e-4323-beb7-7529dd03d270,Epidemiologist,https://www.bls.gov/ooh/life-physical-and-social-science/epidemiologists.htm,https://www.onetonline.org/link/summary/19-1041.00,19-1041.00,Epidemiologists,auto
b061f220-ff0e-452b-b33f-19b57705ee67,Marriage and Family Therapist,https://www.bls.gov/ooh/community-and-social-service/marriage-and-family-therapists.htm,https://www.onetonline.org/link/summary/21-1013.00,21-1013.00,Marriage and Family Therapists,auto
b0a380ca-ec99-418e-b775-14fc85791a9c,Software Architect,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
b0adda71-7c10-4430-8314-49e981f5cb9b,Personal Trainer Specialist (Adaptive),https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
b11e6232-8c43-4a01-96fe-e9152b3fcb1c,Surgical Technologist,https://www.bls.gov/ooh/healthcare/surgical-technologists.htm,https://www.onetonline.org/link/summary/29-2055.00,29-2055.00,Surgical Technologists,auto
b16762b4-e8e6-4576-bedf-21612ed253fa,Business Analyst,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
b1b343c3-3c7a-41be-8764-ab1800584abf,Entomologist,https://www.bls.gov/ooh/life-physical-and-social-science/zoologists-and-wildlife-biologists.htm,https://www.onetonline.org/link/summary/19-1023.00,19-1023.00,Zoologists and Wildlife Biologists,auto
b1d0042b-7543-46a8-bf3b-27ccaeb1a12a,API-as-a-Service Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
b1e047b1-214f-499e-b574-71a9c3a3480d,Freelance Writer,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
b20a28d7-0925-46d1-9b0d-266a608d03c8,Social Media Strategist (News Organizations),https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
b2758d9e-051e-40f9-87c2-ce3271071e49,Revenue Operations Consultant,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
b2f6cadc-9576-47b7-81c5-9bb83c0fe07e,Pharmacological Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
